Year,Period,Geo_Level,State_ANSI,Commodity_ID,Value
2015,NOV,STATE,13,7,"425,800,000"
2015,NOV,STATE,17,7,"123,800,000"
2015,NOV,STATE,18,7,"731,000,000"
2015,NOV,STATE,19,7,"781,900,000"
2015,NOV,STATE,24,7,"63,700,000"
2015,NOV,STATE,26,7,"322,400,000"
2015,NOV,STATE,27,7,"218,800,000"
2015,NOV,STATE,28,7,"114,200,000"
2015,NOV,STATE,29,7,"263,600,000"
2015,NOV,STATE,31,7,"147,300,000"
2015,NOV,STATE,36,7,"136,100,000"
2015,NOV,STATE,37,7,"307,600,000"
2015,NOV,STATE,39,7,"881,200,000"
2015,NOV,STATE,41,7,"58,000,000"
2015,NOV,STATE,,7,"678,100,000"
2015,NOV,STATE,42,7,"650,800,000"
2015,NOV,STATE,45,7,"98,300,000"
2015,NOV,STATE,46,7,"34,200,000"
2015,NOV,STATE,48,7,"436,800,000"
2015,NOV,STATE,49,7,"100,300,000"
2015,NOV,STATE,51,7,"66,900,000"
2015,NOV,STATE,53,7,"174,900,000"
2015,NOV,STATE,55,7,"121,000,000"
2015,OCT,STATE,1,7,"191,400,000"
2015,OCT,STATE,5,7,"271,200,000"
2015,OCT,STATE,6,7,"284,900,000"
2015,OCT,STATE,8,7,"116,100,000"
2015,OCT,STATE,12,7,"201,100,000"
2015,OCT,STATE,13,7,"433,200,000"
2015,OCT,STATE,17,7,"127,700,000"
2015,OCT,STATE,18,7,"734,700,000"
2015,OCT,STATE,19,7,"784,400,000"
2015,OCT,STATE,24,7,"61,300,000"
2015,OCT,STATE,26,7,"331,200,000"
2015,OCT,STATE,27,7,"220,200,000"
2015,OCT,STATE,28,7,"116,800,000"
2015,OCT,STATE,29,7,"260,900,000"
2015,OCT,STATE,31,7,"146,000,000"
2015,OCT,STATE,36,7,"136,600,000"
2015,OCT,STATE,37,7,"309,900,000"
2015,OCT,STATE,39,7,"884,900,000"
2015,OCT,STATE,41,7,"62,400,000"
2015,OCT,STATE,,7,"696,000,000"
2015,OCT,STATE,42,7,"664,000,000"
2015,OCT,STATE,45,7,"99,700,000"
2015,OCT,STATE,46,7,"35,600,000"
2015,OCT,STATE,48,7,"431,700,000"
2015,OCT,STATE,49,7,"101,000,000"
2015,OCT,STATE,51,7,"69,100,000"
2015,OCT,STATE,53,7,"180,000,000"
2015,OCT,STATE,55,7,"121,900,000"
2015,SEP,STATE,1,7,"187,000,000"
2015,SEP,STATE,5,7,"266,100,000"
2015,SEP,STATE,6,7,"273,200,000"
2015,SEP,STATE,8,7,"110,700,000"
2015,SEP,STATE,12,7,"196,200,000"
2015,SEP,STATE,13,7,"415,700,000"
2015,SEP,STATE,17,7,"116,800,000"
2015,SEP,STATE,18,7,"679,300,000"
2015,SEP,STATE,19,7,"763,400,000"
2015,SEP,STATE,24,7,"62,800,000"
2015,SEP,STATE,26,7,"317,600,000"
2015,SEP,STATE,27,7,"202,900,000"
2015,SEP,STATE,28,7,"113,400,000"
2015,SEP,STATE,29,7,"243,300,000"
2015,SEP,STATE,31,7,"141,600,000"
2015,SEP,STATE,36,7,"128,900,000"
2015,SEP,STATE,37,7,"300,500,000"
2015,SEP,STATE,39,7,"850,900,000"
2015,SEP,STATE,41,7,"61,400,000"
2015,SEP,STATE,,7,"673,200,000"
2015,SEP,STATE,42,7,"639,000,000"
2015,SEP,STATE,45,7,"94,500,000"
2015,SEP,STATE,46,7,"36,000,000"
2015,SEP,STATE,48,7,"425,300,000"
2015,SEP,STATE,49,7,"100,500,000"
2015,SEP,STATE,51,7,"63,200,000"
2015,SEP,STATE,53,7,"173,000,000"
2015,SEP,STATE,55,7,"110,600,000"
2014,APR,STATE,1,7,"173,300,000"
2014,APR,STATE,5,7,"248,400,000"
2014,APR,STATE,6,7,"389,400,000"
2014,APR,STATE,8,7,"120,100,000"
2014,APR,STATE,12,7,"198,600,000"
2014,APR,STATE,13,7,"403,000,000"
2014,APR,STATE,17,7,"117,100,000"
2014,APR,STATE,18,7,"647,300,000"
2014,APR,STATE,19,7,"1,362,200,000"
2014,APR,STATE,24,7,"65,000,000"
2014,APR,STATE,26,7,"325,600,000"
2014,APR,STATE,27,7,"245,800,000"
2014,APR,STATE,28,7,"114,700,000"
2014,APR,STATE,29,7,"251,000,000"
2014,APR,STATE,31,7,"231,200,000"
2014,APR,STATE,36,7,"120,800,000"
2014,APR,STATE,37,7,"270,400,000"
2014,APR,STATE,39,7,"791,900,000"
2014,APR,STATE,41,7,"58,800,000"
2014,APR,STATE,,7,"611,200,000"
2014,APR,STATE,42,7,"616,400,000"
2014,APR,STATE,45,7,"91,700,000"
2014,APR,STATE,46,7,"59,000,000"
2014,APR,STATE,48,7,"418,300,000"
2014,APR,STATE,49,7,"91,800,000"
2014,APR,STATE,51,7,"63,500,000"
2014,APR,STATE,53,7,"160,200,000"
2014,APR,STATE,55,7,"117,500,000"
2014,AUG,STATE,1,7,"180,300,000"
2014,AUG,STATE,5,7,"268,600,000"
2014,AUG,STATE,6,7,"375,800,000"
2014,AUG,STATE,8,7,"123,600,000"
2014,AUG,STATE,12,7,"199,800,000"
2014,AUG,STATE,13,7,"404,600,000"
2014,AUG,STATE,17,7,"122,800,000"
2014,AUG,STATE,18,7,"647,600,000"
2014,AUG,STATE,19,7,"1,411,800,000"
2014,AUG,STATE,24,7,"67,300,000"
2014,AUG,STATE,26,7,"331,000,000"
2014,AUG,STATE,27,7,"271,400,000"
2014,AUG,STATE,28,7,"111,400,000"
2014,AUG,STATE,29,7,"269,800,000"
2014,AUG,STATE,31,7,"246,100,000"
2014,AUG,STATE,36,7,"126,300,000"
2014,AUG,STATE,37,7,"288,600,000"
2014,AUG,STATE,39,7,"846,100,000"
2014,AUG,STATE,41,7,"63,800,000"
2014,AUG,STATE,,7,"626,500,000"
2014,AUG,STATE,42,7,"643,000,000"
2014,AUG,STATE,45,7,"87,300,000"
2014,AUG,STATE,46,7,"65,300,000"
2014,AUG,STATE,48,7,"433,900,000"
2014,AUG,STATE,49,7,"107,400,000"
2014,AUG,STATE,51,7,"66,700,000"
2014,AUG,STATE,53,7,"170,700,000"
2014,AUG,STATE,55,7,"120,600,000"
2014,DEC,STATE,1,7,"182,600,000"
2014,DEC,STATE,5,7,"274,600,000"
2014,DEC,STATE,6,7,"315,300,000"
2014,DEC,STATE,8,7,"113,400,000"
2014,DEC,STATE,12,7,"222,400,000"
2014,DEC,STATE,13,7,"432,900,000"
2014,DEC,STATE,17,7,"116,100,000"
2014,DEC,STATE,18,7,"675,300,000"
2014,DEC,STATE,19,7,"1,461,600,000"
2014,DEC,STATE,24,7,"69,300,000"
2014,DEC,STATE,26,7,"333,600,000"
2014,DEC,STATE,27,7,"283,400,000"
2014,DEC,STATE,28,7,"118,400,000"
2014,DEC,STATE,29,7,"277,600,000"
2014,DEC,STATE,31,7,"244,000,000"
2014,DEC,STATE,36,7,"132,400,000"
2014,DEC,STATE,37,7,"317,200,000"
2014,DEC,STATE,39,7,"865,600,000"
2014,DEC,STATE,41,7,"59,600,000"
2014,DEC,STATE,,7,"644,100,000"
2014,DEC,STATE,42,7,"678,800,000"
2014,DEC,STATE,45,7,"93,200,000"
2014,DEC,STATE,46,7,"68,400,000"
2014,DEC,STATE,48,7,"451,500,000"
2014,DEC,STATE,49,7,"114,800,000"
2014,DEC,STATE,51,7,"66,200,000"
2014,DEC,STATE,53,7,"178,400,000"
2014,DEC,STATE,55,7,"137,400,000"
2014,FEB,STATE,1,7,"158,400,000"
2014,FEB,STATE,5,7,"226,400,000"
2014,FEB,STATE,6,7,"356,500,000"
2014,FEB,STATE,8,7,"109,700,000"
2014,FEB,STATE,12,7,"182,400,000"
2014,FEB,STATE,13,7,"366,800,000"
2014,FEB,STATE,17,7,"106,400,000"
2014,FEB,STATE,18,7,"599,800,000"
2014,FEB,STATE,19,7,"1,229,300,000"
2014,FEB,STATE,24,7,"59,000,000"
2014,FEB,STATE,26,7,"290,100,000"
2014,FEB,STATE,27,7,"228,900,000"
2014,FEB,STATE,28,7,"107,400,000"
2014,FEB,STATE,29,7,"224,500,000"
2014,FEB,STATE,31,7,"218,300,000"
2014,FEB,STATE,36,7,"112,500,000"
2014,FEB,STATE,37,7,"257,800,000"
2014,FEB,STATE,39,7,"733,200,000"
2014,FEB,STATE,41,7,"51,600,000"
2014,FEB,STATE,,7,"567,300,000"
2014,FEB,STATE,42,7,"586,700,000"
2014,FEB,STATE,45,7,"85,400,000"
2014,FEB,STATE,46,7,"58,100,000"
2014,FEB,STATE,48,7,"392,200,000"
2014,FEB,STATE,49,7,"83,600,000"
2014,FEB,STATE,51,7,"53,000,000"
2014,FEB,STATE,53,7,"145,000,000"
2014,FEB,STATE,55,7,"104,900,000"
2014,JAN,STATE,1,7,"176,900,000"
2014,JAN,STATE,5,7,"255,500,000"
2014,JAN,STATE,6,7,"396,600,000"
2014,JAN,STATE,8,7,"122,900,000"
2014,JAN,STATE,12,7,"201,000,000"
2014,JAN,STATE,13,7,"406,000,000"
2014,JAN,STATE,17,7,"114,900,000"
2014,JAN,STATE,18,7,"659,200,000"
2014,JAN,STATE,19,7,"1,364,000,000"
2014,JAN,STATE,24,7,"66,200,000"
2014,JAN,STATE,26,7,"309,900,000"
2014,JAN,STATE,27,7,"256,400,000"
2014,JAN,STATE,28,7,"117,700,000"
2014,JAN,STATE,29,7,"248,000,000"
2014,JAN,STATE,31,7,"237,400,000"
2014,JAN,STATE,36,7,"125,400,000"
2014,JAN,STATE,37,7,"283,200,000"
2014,JAN,STATE,39,7,"811,900,000"
2014,JAN,STATE,41,7,"61,200,000"
2014,JAN,STATE,,7,"626,100,000"
2014,JAN,STATE,42,7,"657,800,000"
2014,JAN,STATE,45,7,"101,000,000"
2014,JAN,STATE,46,7,"65,200,000"
2014,JAN,STATE,48,7,"434,900,000"
2014,JAN,STATE,49,7,"93,800,000"
2014,JAN,STATE,51,7,"61,300,000"
2014,JAN,STATE,53,7,"161,400,000"
2014,JAN,STATE,55,7,"130,800,000"
2014,JUL,STATE,1,7,"185,100,000"
2014,JUL,STATE,5,7,"264,100,000"
2014,JUL,STATE,6,7,"388,500,000"
2014,JUL,STATE,8,7,"124,600,000"
2014,JUL,STATE,12,7,"198,900,000"
2014,JUL,STATE,13,7,"401,200,000"
2014,JUL,STATE,17,7,"119,800,000"
2014,JUL,STATE,18,7,"659,300,000"
2014,JUL,STATE,19,7,"1,404,600,000"
2014,JUL,STATE,24,7,"67,100,000"
2014,JUL,STATE,26,7,"329,700,000"
2014,JUL,STATE,27,7,"270,800,000"
2014,JUL,STATE,28,7,"112,000,000"
2014,JUL,STATE,29,7,"257,300,000"
2014,JUL,STATE,31,7,"249,100,000"
2014,JUL,STATE,36,7,"126,700,000"
2014,JUL,STATE,37,7,"290,700,000"
2014,JUL,STATE,39,7,"858,400,000"
2014,JUL,STATE,41,7,"64,300,000"
2014,JUL,STATE,,7,"623,600,000"
2014,JUL,STATE,42,7,"638,300,000"
2014,JUL,STATE,45,7,"90,300,000"
2014,JUL,STATE,46,7,"61,600,000"
2014,JUL,STATE,48,7,"436,700,000"
2014,JUL,STATE,49,7,"100,300,000"
2014,JUL,STATE,51,7,"67,100,000"
2014,JUL,STATE,53,7,"169,700,000"
2014,JUL,STATE,55,7,"119,100,000"
2014,JUN,STATE,1,7,"180,900,000"
2014,JUN,STATE,5,7,"251,300,000"
2014,JUN,STATE,6,7,"374,900,000"
2014,JUN,STATE,8,7,"120,000,000"
2014,JUN,STATE,12,7,"188,600,000"
2014,JUN,STATE,13,7,"388,500,000"
2014,JUN,STATE,17,7,"113,500,000"
2014,JUN,STATE,18,7,"641,000,000"
2014,JUN,STATE,19,7,"1,362,800,000"
2014,JUN,STATE,24,7,"65,600,000"
2014,JUN,STATE,26,7,"315,900,000"
2014,JUN,STATE,27,7,"251,200,000"
2014,JUN,STATE,28,7,"108,900,000"
2014,JUN,STATE,29,7,"243,100,000"
2014,JUN,STATE,31,7,"239,500,000"
2014,JUN,STATE,36,7,"122,200,000"
2014,JUN,STATE,37,7,"275,600,000"
2014,JUN,STATE,39,7,"797,900,000"
2014,JUN,STATE,41,7,"62,800,000"
2014,JUN,STATE,,7,"602,600,000"
2014,JUN,STATE,42,7,"615,600,000"
2014,JUN,STATE,45,7,"93,300,000"
2014,JUN,STATE,46,7,"58,900,000"
2014,JUN,STATE,48,7,"418,800,000"
2014,JUN,STATE,49,7,"92,500,000"
2014,JUN,STATE,51,7,"64,600,000"
2014,JUN,STATE,53,7,"158,100,000"
2014,JUN,STATE,55,7,"112,800,000"
2014,MAR,STATE,1,7,"175,800,000"
2014,MAR,STATE,5,7,"253,100,000"
2014,MAR,STATE,6,7,"407,600,000"
2014,MAR,STATE,8,7,"123,400,000"
2014,MAR,STATE,12,7,"206,400,000"
2014,MAR,STATE,13,7,"411,100,000"
2014,MAR,STATE,17,7,"120,600,000"
2014,MAR,STATE,18,7,"674,300,000"
2014,MAR,STATE,19,7,"1,362,400,000"
2014,MAR,STATE,24,7,"66,200,000"
2014,MAR,STATE,26,7,"342,500,000"
2014,MAR,STATE,27,7,"252,400,000"
2014,MAR,STATE,28,7,"119,300,000"
2014,MAR,STATE,29,7,"249,300,000"
2014,MAR,STATE,31,7,"237,100,000"
2014,MAR,STATE,36,7,"125,100,000"
2014,MAR,STATE,37,7,"279,700,000"
2014,MAR,STATE,39,7,"826,800,000"
2014,MAR,STATE,41,7,"58,400,000"
2014,MAR,STATE,,7,"629,700,000"
2014,MAR,STATE,42,7,"641,200,000"
2014,MAR,STATE,45,7,"91,700,000"
2014,MAR,STATE,46,7,"64,600,000"
2014,MAR,STATE,48,7,"437,500,000"
2014,MAR,STATE,49,7,"93,300,000"
2014,MAR,STATE,51,7,"62,700,000"
2014,MAR,STATE,53,7,"163,100,000"
2014,MAR,STATE,55,7,"112,000,000"
2014,MARKETING YEAR,STATE,1,7,"2,125,800,000"
2014,MARKETING YEAR,STATE,5,7,"3,059,700,000"
2014,MARKETING YEAR,STATE,6,7,"4,586,800,000"
2014,MARKETING YEAR,STATE,8,7,"1,444,300,000"
2014,MARKETING YEAR,STATE,12,7,"2,386,800,000"
2014,MARKETING YEAR,STATE,13,7,"4,830,500,000"
2014,MARKETING YEAR,STATE,17,7,"1,406,500,000"
2014,MARKETING YEAR,STATE,18,7,"7,762,000,000"
2014,MARKETING YEAR,STATE,19,7,"16,513,000,000"
2014,MARKETING YEAR,STATE,21,7,"1,218,400,000"
2014,MARKETING YEAR,STATE,22,7,"538,100,000"
2014,MARKETING YEAR,STATE,24,7,"786,700,000"
2014,MARKETING YEAR,STATE,25,7,"41,100,000"
2014,MARKETING YEAR,STATE,26,7,"3,862,900,000"
2014,MARKETING YEAR,STATE,27,7,"3,071,100,000"
2014,MARKETING YEAR,STATE,28,7,"1,354,200,000"
2014,MARKETING YEAR,STATE,29,7,"3,042,200,000"
2014,MARKETING YEAR,STATE,30,7,"141,000,000"
2014,MARKETING YEAR,STATE,31,7,"2,860,400,000"
2014,MARKETING YEAR,STATE,36,7,"1,491,200,000"
2014,MARKETING YEAR,STATE,37,7,"3,377,800,000"
2014,MARKETING YEAR,STATE,39,7,"9,775,900,000"
2014,MARKETING YEAR,STATE,40,7,"710,800,000"
2014,MARKETING YEAR,STATE,41,7,"727,200,000"
2014,MARKETING YEAR,STATE,,7,"4,067,300,000"
2014,MARKETING YEAR,STATE,42,7,"7,647,000,000"
2014,MARKETING YEAR,STATE,45,7,"1,114,900,000"
2014,MARKETING YEAR,STATE,46,7,"751,900,000"
2014,MARKETING YEAR,STATE,47,7,"343,100,000"
2014,MARKETING YEAR,STATE,48,7,"5,107,300,000"
2014,MARKETING YEAR,STATE,49,7,"1,185,700,000"
2014,MARKETING YEAR,STATE,50,7,"42,900,000"
2014,MARKETING YEAR,STATE,51,7,"766,500,000"
2014,MARKETING YEAR,STATE,53,7,"1,952,000,000"
2014,MARKETING YEAR,STATE,54,7,"274,700,000"
2014,MARKETING YEAR,STATE,55,7,"1,448,500,000"
2014,MAY,STATE,1,7,"184,000,000"
2014,MAY,STATE,5,7,"258,000,000"
2014,MAY,STATE,6,7,"388,300,000"
2014,MAY,STATE,8,7,"122,400,000"
2014,MAY,STATE,12,7,"197,100,000"
2014,MAY,STATE,13,7,"410,600,000"
2014,MAY,STATE,17,7,"116,800,000"
2014,MAY,STATE,18,7,"660,000,000"
2014,MAY,STATE,19,7,"1,430,200,000"
2014,MAY,STATE,24,7,"67,600,000"
2014,MAY,STATE,26,7,"323,300,000"
2014,MAY,STATE,27,7,"251,300,000"
2014,MAY,STATE,28,7,"115,700,000"
2014,MAY,STATE,29,7,"258,800,000"
2014,MAY,STATE,31,7,"245,400,000"
2014,MAY,STATE,36,7,"124,600,000"
2014,MAY,STATE,37,7,"282,300,000"
2014,MAY,STATE,39,7,"807,400,000"
2014,MAY,STATE,41,7,"63,000,000"
2014,MAY,STATE,,7,"629,700,000"
2014,MAY,STATE,42,7,"635,100,000"
2014,MAY,STATE,45,7,"97,200,000"
2014,MAY,STATE,46,7,"59,900,000"
2014,MAY,STATE,48,7,"427,100,000"
2014,MAY,STATE,49,7,"94,800,000"
2014,MAY,STATE,51,7,"65,600,000"
2014,MAY,STATE,53,7,"161,900,000"
2014,MAY,STATE,55,7,"119,600,000"
2014,NOV,STATE,1,7,"175,400,000"
2014,NOV,STATE,5,7,"260,000,000"
2014,NOV,STATE,6,7,"363,400,000"
2014,NOV,STATE,8,7,"116,800,000"
2014,NOV,STATE,12,7,"214,900,000"
2014,NOV,STATE,13,7,"415,300,000"
2014,NOV,STATE,17,7,"113,600,000"
2014,NOV,STATE,18,7,"637,600,000"
2014,NOV,STATE,19,7,"1,391,900,000"
2014,NOV,STATE,24,7,"65,700,000"
2014,NOV,STATE,26,7,"317,500,000"
2014,NOV,STATE,27,7,"263,600,000"
2014,NOV,STATE,28,7,"112,400,000"
2014,NOV,STATE,29,7,"263,900,000"
2014,NOV,STATE,31,7,"239,100,000"
2014,NOV,STATE,36,7,"126,800,000"
2014,NOV,STATE,37,7,"295,300,000"
2014,NOV,STATE,39,7,"852,600,000"
2014,NOV,STATE,41,7,"58,200,000"
2014,NOV,STATE,,7,"610,900,000"
2014,NOV,STATE,42,7,"654,200,000"
2014,NOV,STATE,45,7,"92,600,000"
2014,NOV,STATE,46,7,"62,400,000"
2014,NOV,STATE,48,7,"436,300,000"
2014,NOV,STATE,49,7,"111,000,000"
2014,NOV,STATE,51,7,"65,300,000"
2014,NOV,STATE,53,7,"165,700,000"
2014,NOV,STATE,55,7,"129,700,000"
2014,OCT,STATE,1,7,"179,900,000"
2014,OCT,STATE,5,7,"262,900,000"
2014,OCT,STATE,6,7,"377,000,000"
2014,OCT,STATE,8,7,"117,900,000"
2014,OCT,STATE,12,7,"205,700,000"
2014,OCT,STATE,13,7,"417,700,000"
2014,OCT,STATE,17,7,"123,600,000"
2014,OCT,STATE,18,7,"651,400,000"
2014,OCT,STATE,19,7,"1,431,300,000"
2014,OCT,STATE,24,7,"67,000,000"
2014,OCT,STATE,26,7,"327,700,000"
2014,OCT,STATE,27,7,"265,800,000"
2014,OCT,STATE,28,7,"112,200,000"
2014,OCT,STATE,29,7,"263,200,000"
2014,OCT,STATE,31,7,"246,500,000"
2014,OCT,STATE,36,7,"129,100,000"
2014,OCT,STATE,37,7,"292,600,000"
2014,OCT,STATE,39,7,"842,300,000"
2014,OCT,STATE,41,7,"61,300,000"
2014,OCT,STATE,,7,"621,800,000"
2014,OCT,STATE,42,7,"665,500,000"
2014,OCT,STATE,45,7,"96,300,000"
2014,OCT,STATE,46,7,"63,000,000"
2014,OCT,STATE,48,7,"425,200,000"
2014,OCT,STATE,49,7,"113,900,000"
2014,OCT,STATE,51,7,"68,100,000"
2014,OCT,STATE,53,7,"168,800,000"
2014,OCT,STATE,55,7,"123,900,000"
2014,SEP,STATE,1,7,"173,400,000"
2014,SEP,STATE,5,7,"255,000,000"
2014,SEP,STATE,6,7,"356,500,000"
2014,SEP,STATE,8,7,"116,400,000"
2014,SEP,STATE,12,7,"189,600,000"
2014,SEP,STATE,13,7,"395,200,000"
2014,SEP,STATE,17,7,"123,000,000"
2014,SEP,STATE,18,7,"624,000,000"
2014,SEP,STATE,19,7,"1,388,900,000"
2014,SEP,STATE,24,7,"65,300,000"
2014,SEP,STATE,26,7,"326,000,000"
2014,SEP,STATE,27,7,"258,600,000"
2014,SEP,STATE,28,7,"106,800,000"
2014,SEP,STATE,29,7,"263,100,000"
2014,SEP,STATE,31,7,"237,000,000"
2014,SEP,STATE,36,7,"123,400,000"
2014,SEP,STATE,37,7,"277,100,000"
2014,SEP,STATE,39,7,"788,300,000"
2014,SEP,STATE,41,7,"60,500,000"
2014,SEP,STATE,,7,"603,300,000"
2014,SEP,STATE,42,7,"631,700,000"
2014,SEP,STATE,45,7,"88,200,000"
2014,SEP,STATE,46,7,"64,800,000"
2014,SEP,STATE,48,7,"404,900,000"
2014,SEP,STATE,49,7,"107,600,000"
2014,SEP,STATE,51,7,"64,700,000"
2014,SEP,STATE,53,7,"161,800,000"
2014,SEP,STATE,55,7,"118,000,000"
2013,APR,STATE,1,7,"186,100,000"
2013,APR,STATE,5,7,"247,800,000"
2013,APR,STATE,6,7,"421,400,000"
2013,APR,STATE,8,7,"100,300,000"
2013,APR,STATE,9,7,"56,000,000"
2013,APR,STATE,12,7,"181,700,000"
2013,APR,STATE,13,7,"374,600,000"
2013,APR,STATE,17,7,"92,600,000"
2013,APR,STATE,18,7,"601,300,000"
2013,APR,STATE,19,7,"1,350,200,000"
2013,APR,STATE,23,7,"83,000,000"
2013,APR,STATE,24,7,"53,700,000"
2013,APR,STATE,26,7,"318,100,000"
2013,APR,STATE,27,7,"238,500,000"
2013,APR,STATE,28,7,"116,100,000"
2013,APR,STATE,29,7,"215,700,000"
2013,APR,STATE,31,7,"225,700,000"
2013,APR,STATE,36,7,"114,300,000"
2013,APR,STATE,37,7,"256,600,000"
2013,APR,STATE,39,7,"692,200,000"
2013,APR,STATE,41,7,"58,500,000"
2013,APR,STATE,,7,"603,100,000"
2013,APR,STATE,42,7,"627,300,000"
2013,APR,STATE,45,7,"96,300,000"
2013,APR,STATE,46,7,"64,600,000"
2013,APR,STATE,48,7,"413,600,000"
2013,APR,STATE,49,7,"80,600,000"
2013,APR,STATE,51,7,"60,700,000"
2013,APR,STATE,53,7,"168,300,000"
2013,APR,STATE,55,7,"121,600,000"
2013,AUG,STATE,1,7,"182,600,000"
2013,AUG,STATE,5,7,"255,200,000"
2013,AUG,STATE,6,7,"434,400,000"
2013,AUG,STATE,8,7,"121,000,000"
2013,AUG,STATE,9,7,"60,000,000"
2013,AUG,STATE,12,7,"181,100,000"
2013,AUG,STATE,13,7,"383,200,000"
2013,AUG,STATE,17,7,"105,400,000"
2013,AUG,STATE,18,7,"625,800,000"
2013,AUG,STATE,19,7,"1,369,000,000"
2013,AUG,STATE,23,7,"80,000,000"
2013,AUG,STATE,24,7,"58,000,000"
2013,AUG,STATE,26,7,"326,900,000"
2013,AUG,STATE,27,7,"252,500,000"
2013,AUG,STATE,28,7,"120,100,000"
2013,AUG,STATE,29,7,"238,900,000"
2013,AUG,STATE,31,7,"234,400,000"
2013,AUG,STATE,36,7,"116,600,000"
2013,AUG,STATE,37,7,"274,300,000"
2013,AUG,STATE,39,7,"749,100,000"
2013,AUG,STATE,41,7,"61,500,000"
2013,AUG,STATE,,7,"617,600,000"
2013,AUG,STATE,42,7,"635,500,000"
2013,AUG,STATE,45,7,"97,100,000"
2013,AUG,STATE,46,7,"69,100,000"
2013,AUG,STATE,48,7,"426,700,000"
2013,AUG,STATE,49,7,"96,200,000"
2013,AUG,STATE,51,7,"58,600,000"
2013,AUG,STATE,53,7,"165,700,000"
2013,AUG,STATE,55,7,"127,600,000"
2013,DEC,STATE,1,7,"182,400,000"
2013,DEC,STATE,5,7,"256,400,000"
2013,DEC,STATE,6,7,"412,300,000"
2013,DEC,STATE,8,7,"126,500,000"
2013,DEC,STATE,9,7,"56,000,000"
2013,DEC,STATE,12,7,"203,800,000"
2013,DEC,STATE,13,7,"410,500,000"
2013,DEC,STATE,17,7,"114,400,000"
2013,DEC,STATE,18,7,"660,500,000"
2013,DEC,STATE,19,7,"1,373,600,000"
2013,DEC,STATE,23,7,"84,000,000"
2013,DEC,STATE,24,7,"64,700,000"
2013,DEC,STATE,26,7,"323,700,000"
2013,DEC,STATE,27,7,"254,900,000"
2013,DEC,STATE,28,7,"115,700,000"
2013,DEC,STATE,29,7,"250,200,000"
2013,DEC,STATE,31,7,"233,700,000"
2013,DEC,STATE,36,7,"128,300,000"
2013,DEC,STATE,37,7,"284,500,000"
2013,DEC,STATE,39,7,"819,100,000"
2013,DEC,STATE,41,7,"63,300,000"
2013,DEC,STATE,,7,"624,700,000"
2013,DEC,STATE,42,7,"661,500,000"
2013,DEC,STATE,45,7,"99,900,000"
2013,DEC,STATE,46,7,"69,100,000"
2013,DEC,STATE,48,7,"441,500,000"
2013,DEC,STATE,49,7,"95,700,000"
2013,DEC,STATE,51,7,"63,900,000"
2013,DEC,STATE,53,7,"165,600,000"
2013,DEC,STATE,55,7,"139,600,000"
2013,FEB,STATE,1,7,"171,400,000"
2013,FEB,STATE,5,7,"225,700,000"
2013,FEB,STATE,6,7,"389,400,000"
2013,FEB,STATE,8,7,"89,000,000"
2013,FEB,STATE,9,7,"48,000,000"
2013,FEB,STATE,12,7,"169,300,000"
2013,FEB,STATE,13,7,"345,800,000"
2013,FEB,STATE,17,7,"97,000,000"
2013,FEB,STATE,18,7,"561,700,000"
2013,FEB,STATE,19,7,"1,215,000,000"
2013,FEB,STATE,23,7,"78,000,000"
2013,FEB,STATE,24,7,"52,600,000"
2013,FEB,STATE,26,7,"292,800,000"
2013,FEB,STATE,27,7,"218,300,000"
2013,FEB,STATE,28,7,"106,000,000"
2013,FEB,STATE,29,7,"192,300,000"
2013,FEB,STATE,31,7,"217,600,000"
2013,FEB,STATE,36,7,"115,200,000"
2013,FEB,STATE,37,7,"237,500,000"
2013,FEB,STATE,39,7,"639,300,000"
2013,FEB,STATE,41,7,"52,500,000"
2013,FEB,STATE,,7,"559,400,000"
2013,FEB,STATE,42,7,"570,500,000"
2013,FEB,STATE,45,7,"83,600,000"
2013,FEB,STATE,46,7,"61,800,000"
2013,FEB,STATE,48,7,"391,700,000"
2013,FEB,STATE,49,7,"79,600,000"
2013,FEB,STATE,51,7,"52,300,000"
2013,FEB,STATE,53,7,"148,500,000"
2013,FEB,STATE,55,7,"114,200,000"
2013,JAN,STATE,1,7,"186,000,000"
2013,JAN,STATE,5,7,"249,100,000"
2013,JAN,STATE,6,7,"430,100,000"
2013,JAN,STATE,8,7,"97,900,000"
2013,JAN,STATE,9,7,"56,000,000"
2013,JAN,STATE,12,7,"190,400,000"
2013,JAN,STATE,13,7,"375,900,000"
2013,JAN,STATE,17,7,"102,800,000"
2013,JAN,STATE,18,7,"619,000,000"
2013,JAN,STATE,19,7,"1,351,300,000"
2013,JAN,STATE,23,7,"85,000,000"
2013,JAN,STATE,24,7,"58,000,000"
2013,JAN,STATE,26,7,"324,600,000"
2013,JAN,STATE,27,7,"243,500,000"
2013,JAN,STATE,28,7,"117,200,000"
2013,JAN,STATE,29,7,"214,200,000"
2013,JAN,STATE,31,7,"236,800,000"
2013,JAN,STATE,36,7,"121,100,000"
2013,JAN,STATE,37,7,"270,800,000"
2013,JAN,STATE,39,7,"715,100,000"
2013,JAN,STATE,41,7,"59,800,000"
2013,JAN,STATE,,7,"621,400,000"
2013,JAN,STATE,42,7,"635,400,000"
2013,JAN,STATE,45,7,"93,700,000"
2013,JAN,STATE,46,7,"64,900,000"
2013,JAN,STATE,48,7,"442,600,000"
