Year,Period,Geo_Level,State_ANSI,Commodity_ID,Domain,Value
1966,NOV,STATE,39,5,TOTAL,"368,000,000"
1966,NOV,STATE,40,5,TOTAL,"102,000,000"
1966,NOV,STATE,41,5,TOTAL,"70,000,000"
1966,NOV,STATE,42,5,TOTAL,"544,000,000"
1966,NOV,STATE,44,5,TOTAL,"7,000,000"
1966,NOV,STATE,45,5,TOTAL,"41,000,000"
1966,NOV,STATE,46,5,TOTAL,"109,000,000"
1966,NOV,STATE,47,5,TOTAL,"155,000,000"
1966,NOV,STATE,48,5,TOTAL,"227,000,000"
1966,NOV,STATE,49,5,TOTAL,"57,000,000"
1966,NOV,STATE,50,5,TOTAL,"139,000,000"
1966,NOV,STATE,51,5,TOTAL,"143,000,000"
1966,NOV,STATE,53,5,TOTAL,"151,000,000"
1966,NOV,STATE,54,5,TOTAL,"36,000,000"
1966,NOV,STATE,55,5,TOTAL,"1,288,000,000"
1966,NOV,STATE,56,5,TOTAL,"12,000,000"
1966,OCT,STATE,1,5,TOTAL,"69,000,000"
1966,OCT,STATE,2,5,TOTAL,"1,530,000"
1966,OCT,STATE,4,5,TOTAL,"44,000,000"
1966,OCT,STATE,5,5,TOTAL,"56,000,000"
1966,OCT,STATE,6,5,TOTAL,"722,000,000"
1966,OCT,STATE,8,5,TOTAL,"67,000,000"
1966,OCT,STATE,9,5,TOTAL,"58,000,000"
1966,OCT,STATE,10,5,TOTAL,"12,200,000"
1966,OCT,STATE,12,5,TOTAL,"123,000,000"
1966,OCT,STATE,13,5,TOTAL,"85,000,000"
1966,OCT,STATE,15,5,TOTAL,"11,800,000"
1966,OCT,STATE,16,5,TOTAL,"115,000,000"
1966,OCT,STATE,17,5,TOTAL,"259,000,000"
1966,OCT,STATE,18,5,TOTAL,"213,000,000"
1966,OCT,STATE,19,5,TOTAL,"427,000,000"
1966,OCT,STATE,20,5,TOTAL,"140,000,000"
1966,OCT,STATE,21,5,TOTAL,"208,000,000"
1966,OCT,STATE,22,5,TOTAL,"86,000,000"
1966,OCT,STATE,23,5,TOTAL,"51,000,000"
1966,OCT,STATE,24,5,TOTAL,"126,000,000"
1966,OCT,STATE,25,5,TOTAL,"61,000,000"
1966,OCT,STATE,26,5,TOTAL,"410,000,000"
1966,OCT,STATE,27,5,TOTAL,"642,000,000"
1966,OCT,STATE,28,5,TOTAL,"91,000,000"
1966,OCT,STATE,29,5,TOTAL,"258,000,000"
1966,OCT,STATE,30,5,TOTAL,"28,000,000"
1966,OCT,STATE,31,5,TOTAL,"131,000,000"
1966,OCT,STATE,32,5,TOTAL,"11,000,000"
1966,OCT,STATE,33,5,TOTAL,"30,000,000"
1966,OCT,STATE,34,5,TOTAL,"73,000,000"
1966,OCT,STATE,35,5,TOTAL,"25,000,000"
1966,OCT,STATE,36,5,TOTAL,"816,000,000"
1966,OCT,STATE,37,5,TOTAL,"129,000,000"
1966,OCT,STATE,38,5,TOTAL,"85,000,000"
1966,OCT,STATE,39,5,TOTAL,"391,000,000"
1966,OCT,STATE,40,5,TOTAL,"105,000,000"
1966,OCT,STATE,41,5,TOTAL,"74,000,000"
1966,OCT,STATE,42,5,TOTAL,"560,000,000"
1966,OCT,STATE,44,5,TOTAL,"7,500,000"
1966,OCT,STATE,45,5,TOTAL,"43,000,000"
1966,OCT,STATE,46,5,TOTAL,"111,000,000"
1966,OCT,STATE,47,5,TOTAL,"177,000,000"
1966,OCT,STATE,48,5,TOTAL,"238,000,000"
1966,OCT,STATE,49,5,TOTAL,"60,000,000"
1966,OCT,STATE,50,5,TOTAL,"151,000,000"
1966,OCT,STATE,51,5,TOTAL,"156,000,000"
1966,OCT,STATE,53,5,TOTAL,"158,000,000"
1966,OCT,STATE,54,5,TOTAL,"39,000,000"
1966,OCT,STATE,55,5,TOTAL,"1,311,000,000"
1966,OCT,STATE,56,5,TOTAL,"12,700,000"
1966,SEP,STATE,1,5,TOTAL,"69,000,000"
1966,SEP,STATE,2,5,TOTAL,"1,560,000"
1966,SEP,STATE,4,5,TOTAL,"43,000,000"
1966,SEP,STATE,5,5,TOTAL,"61,000,000"
1966,SEP,STATE,6,5,TOTAL,"718,000,000"
1966,SEP,STATE,8,5,TOTAL,"67,000,000"
1966,SEP,STATE,9,5,TOTAL,"56,000,000"
1966,SEP,STATE,10,5,TOTAL,"11,400,000"
1966,SEP,STATE,12,5,TOTAL,"117,000,000"
1966,SEP,STATE,13,5,TOTAL,"83,000,000"
1966,SEP,STATE,15,5,TOTAL,"11,400,000"
1966,SEP,STATE,16,5,TOTAL,"119,000,000"
1966,SEP,STATE,17,5,TOTAL,"262,000,000"
1966,SEP,STATE,18,5,TOTAL,"214,000,000"
1966,SEP,STATE,19,5,TOTAL,"430,000,000"
1966,SEP,STATE,20,5,TOTAL,"140,000,000"
1966,SEP,STATE,21,5,TOTAL,"229,000,000"
1966,SEP,STATE,22,5,TOTAL,"85,000,000"
1966,SEP,STATE,23,5,TOTAL,"53,000,000"
1966,SEP,STATE,24,5,TOTAL,"125,000,000"
1966,SEP,STATE,25,5,TOTAL,"59,000,000"
1966,SEP,STATE,26,5,TOTAL,"418,000,000"
1966,SEP,STATE,27,5,TOTAL,"589,000,000"
1966,SEP,STATE,28,5,TOTAL,"95,000,000"
1966,SEP,STATE,29,5,TOTAL,"253,000,000"
1966,SEP,STATE,30,5,TOTAL,"30,000,000"
1966,SEP,STATE,31,5,TOTAL,"135,000,000"
1966,SEP,STATE,32,5,TOTAL,"11,100,000"
1966,SEP,STATE,33,5,TOTAL,"31,000,000"
1966,SEP,STATE,34,5,TOTAL,"72,000,000"
1966,SEP,STATE,35,5,TOTAL,"24,000,000"
1966,SEP,STATE,36,5,TOTAL,"780,000,000"
1966,SEP,STATE,37,5,TOTAL,"129,000,000"
1966,SEP,STATE,38,5,TOTAL,"96,000,000"
1966,SEP,STATE,39,5,TOTAL,"392,000,000"
1966,SEP,STATE,40,5,TOTAL,"107,000,000"
1966,SEP,STATE,41,5,TOTAL,"79,000,000"
1966,SEP,STATE,42,5,TOTAL,"546,000,000"
1966,SEP,STATE,44,5,TOTAL,"7,400,000"
1966,SEP,STATE,45,5,TOTAL,"43,000,000"
1966,SEP,STATE,46,5,TOTAL,"118,000,000"
1966,SEP,STATE,47,5,TOTAL,"191,000,000"
1966,SEP,STATE,48,5,TOTAL,"240,000,000"
1966,SEP,STATE,49,5,TOTAL,"60,000,000"
1966,SEP,STATE,50,5,TOTAL,"148,000,000"
1966,SEP,STATE,51,5,TOTAL,"157,000,000"
1966,SEP,STATE,53,5,TOTAL,"160,000,000"
1966,SEP,STATE,54,5,TOTAL,"39,000,000"
1966,SEP,STATE,55,5,TOTAL,"1,294,000,000"
1966,SEP,STATE,56,5,TOTAL,"13,000,000"
1966,YEAR,STATE,1,5,TOTAL,"814,000,000"
1966,YEAR,STATE,2,5,TOTAL,"19,000,000"
1966,YEAR,STATE,4,5,TOTAL,"534,000,000"
1966,YEAR,STATE,5,5,TOTAL,"704,000,000"
1966,YEAR,STATE,6,5,TOTAL,"8,601,000,000"
1966,YEAR,STATE,8,5,TOTAL,"821,000,000"
1966,YEAR,STATE,9,5,TOTAL,"702,000,000"
1966,YEAR,STATE,10,5,TOTAL,"146,000,000"
1966,YEAR,STATE,12,5,TOTAL,"1,476,000,000"
1966,YEAR,STATE,13,5,TOTAL,"1,000,000,000"
1966,YEAR,STATE,15,5,TOTAL,"151,000,000"
1966,YEAR,STATE,16,5,TOTAL,"1,458,000,000"
1966,YEAR,STATE,17,5,TOTAL,"3,524,000,000"
1966,YEAR,STATE,18,5,TOTAL,"2,721,000,000"
1966,YEAR,STATE,19,5,TOTAL,"5,659,000,000"
1966,YEAR,STATE,20,5,TOTAL,"1,738,000,000"
1966,YEAR,STATE,21,5,TOTAL,"2,550,000,000"
1966,YEAR,STATE,22,5,TOTAL,"1,011,000,000"
1966,YEAR,STATE,23,5,TOTAL,"638,000,000"
1966,YEAR,STATE,24,5,TOTAL,"1,535,000,000"
1966,YEAR,STATE,25,5,TOTAL,"760,000,000"
1966,YEAR,STATE,26,5,TOTAL,"5,061,000,000"
1966,YEAR,STATE,27,5,TOTAL,"10,099,000,000"
1966,YEAR,STATE,28,5,TOTAL,"1,120,000,000"
1966,YEAR,STATE,29,5,TOTAL,"3,169,000,000"
1966,YEAR,STATE,30,5,TOTAL,"376,000,000"
1966,YEAR,STATE,31,5,TOTAL,"1,713,000,000"
1966,YEAR,STATE,32,5,TOTAL,"134,000,000"
1966,YEAR,STATE,33,5,TOTAL,"382,000,000"
1966,YEAR,STATE,34,5,TOTAL,"947,000,000"
1966,YEAR,STATE,35,5,TOTAL,"294,000,000"
1966,YEAR,STATE,36,5,TOTAL,"10,601,000,000"
1966,YEAR,STATE,37,5,TOTAL,"1,475,000,000"
1966,YEAR,STATE,38,5,TOTAL,"1,335,000,000"
1966,YEAR,STATE,39,5,TOTAL,"4,937,000,000"
1966,YEAR,STATE,40,5,TOTAL,"1,300,000,000"
1966,YEAR,STATE,41,5,TOTAL,"978,000,000"
1966,YEAR,STATE,42,5,TOTAL,"7,087,000,000"
1966,YEAR,STATE,44,5,TOTAL,"95,000,000"
1966,YEAR,STATE,45,5,TOTAL,"513,000,000"
1966,YEAR,STATE,46,5,TOTAL,"1,598,000,000"
1966,YEAR,STATE,47,5,TOTAL,"2,122,000,000"
1966,YEAR,STATE,48,5,TOTAL,"2,947,000,000"
1966,YEAR,STATE,49,5,TOTAL,"736,000,000"
1966,YEAR,STATE,50,5,TOTAL,"1,899,000,000"
1966,YEAR,STATE,51,5,TOTAL,"1,795,000,000"
1966,YEAR,STATE,53,5,TOTAL,"1,956,000,000"
1966,YEAR,STATE,54,5,TOTAL,"466,000,000"
1966,YEAR,STATE,55,5,TOTAL,"18,052,000,000"
1966,YEAR,STATE,56,5,TOTAL,"163,000,000"
1965,APR,STATE,1,5,TOTAL,"72,000,000"
1965,APR,STATE,2,5,TOTAL,"1,680,000"
1965,APR,STATE,4,5,TOTAL,"46,000,000"
1965,APR,STATE,5,5,TOTAL,"63,000,000"
1965,APR,STATE,6,5,TOTAL,"723,000,000"
1965,APR,STATE,8,5,TOTAL,"72,000,000"
1965,APR,STATE,9,5,TOTAL,"62,000,000"
1965,APR,STATE,10,5,TOTAL,"14,200,000"
1965,APR,STATE,12,5,TOTAL,"121,000,000"
1965,APR,STATE,13,5,TOTAL,"87,000,000"
1965,APR,STATE,15,5,TOTAL,"12,500,000"
1965,APR,STATE,16,5,TOTAL,"130,000,000"
1965,APR,STATE,17,5,TOTAL,"345,000,000"
1965,APR,STATE,18,5,TOTAL,"260,000,000"
1965,APR,STATE,19,5,TOTAL,"538,000,000"
1965,APR,STATE,20,5,TOTAL,"155,000,000"
1965,APR,STATE,21,5,TOTAL,"217,000,000"
1965,APR,STATE,22,5,TOTAL,"89,000,000"
1965,APR,STATE,23,5,TOTAL,"57,000,000"
1965,APR,STATE,24,5,TOTAL,"130,000,000"
1965,APR,STATE,25,5,TOTAL,"70,000,000"
1965,APR,STATE,26,5,TOTAL,"471,000,000"
1965,APR,STATE,27,5,TOTAL,"1,104,000,000"
1965,APR,STATE,28,5,TOTAL,"99,000,000"
1965,APR,STATE,29,5,TOTAL,"283,000,000"
1965,APR,STATE,30,5,TOTAL,"31,000,000"
1965,APR,STATE,31,5,TOTAL,"161,000,000"
1965,APR,STATE,32,5,TOTAL,"11,400,000"
1965,APR,STATE,33,5,TOTAL,"35,000,000"
1965,APR,STATE,34,5,TOTAL,"94,000,000"
1965,APR,STATE,35,5,TOTAL,"25,000,000"
1965,APR,STATE,36,5,TOTAL,"1,036,000,000"
1965,APR,STATE,37,5,TOTAL,"128,000,000"
1965,APR,STATE,38,5,TOTAL,"140,000,000"
1965,APR,STATE,39,5,TOTAL,"447,000,000"
1965,APR,STATE,40,5,TOTAL,"117,000,000"
1965,APR,STATE,41,5,TOTAL,"88,000,000"
1965,APR,STATE,42,5,TOTAL,"647,000,000"
1965,APR,STATE,44,5,TOTAL,"9,100,000"
1965,APR,STATE,45,5,TOTAL,"45,000,000"
1965,APR,STATE,46,5,TOTAL,"147,000,000"
1965,APR,STATE,47,5,TOTAL,"193,000,000"
1965,APR,STATE,48,5,TOTAL,"265,000,000"
1965,APR,STATE,49,5,TOTAL,"63,000,000"
1965,APR,STATE,50,5,TOTAL,"187,000,000"
1965,APR,STATE,51,5,TOTAL,"147,000,000"
1965,APR,STATE,53,5,TOTAL,"162,000,000"
1965,APR,STATE,54,5,TOTAL,"42,000,000"
1965,APR,STATE,55,5,TOTAL,"1,806,000,000"
1965,APR,STATE,56,5,TOTAL,"15,200,000"
1965,AUG,STATE,1,5,TOTAL,"67,000,000"
1965,AUG,STATE,2,5,TOTAL,"1,870,000"
1965,AUG,STATE,4,5,TOTAL,"43,000,000"
1965,AUG,STATE,5,5,TOTAL,"67,000,000"
1965,AUG,STATE,6,5,TOTAL,"734,000,000"
1965,AUG,STATE,8,5,TOTAL,"71,000,000"
1965,AUG,STATE,9,5,TOTAL,"58,000,000"
1965,AUG,STATE,10,5,TOTAL,"12,800,000"
1965,AUG,STATE,12,5,TOTAL,"109,000,000"
1965,AUG,STATE,13,5,TOTAL,"83,000,000"
1965,AUG,STATE,15,5,TOTAL,"12,500,000"
1965,AUG,STATE,16,5,TOTAL,"130,000,000"
1965,AUG,STATE,17,5,TOTAL,"318,000,000"
1965,AUG,STATE,18,5,TOTAL,"241,000,000"
1965,AUG,STATE,19,5,TOTAL,"469,000,000"
1965,AUG,STATE,20,5,TOTAL,"139,000,000"
1965,AUG,STATE,21,5,TOTAL,"255,000,000"
1965,AUG,STATE,22,5,TOTAL,"83,000,000"
1965,AUG,STATE,23,5,TOTAL,"57,000,000"
1965,AUG,STATE,24,5,TOTAL,"130,000,000"
1965,AUG,STATE,25,5,TOTAL,"63,000,000"
1965,AUG,STATE,26,5,TOTAL,"465,000,000"
1965,AUG,STATE,27,5,TOTAL,"672,000,000"
1965,AUG,STATE,28,5,TOTAL,"101,000,000"
1965,AUG,STATE,29,5,TOTAL,"290,000,000"
1965,AUG,STATE,30,5,TOTAL,"33,000,000"
1965,AUG,STATE,31,5,TOTAL,"155,000,000"
1965,AUG,STATE,32,5,TOTAL,"11,500,000"
1965,AUG,STATE,33,5,TOTAL,"32,000,000"
1965,AUG,STATE,34,5,TOTAL,"82,000,000"
1965,AUG,STATE,35,5,TOTAL,"24,000,000"
1965,AUG,STATE,36,5,TOTAL,"811,000,000"
1965,AUG,STATE,37,5,TOTAL,"127,000,000"
1965,AUG,STATE,38,5,TOTAL,"124,000,000"
1965,AUG,STATE,39,5,TOTAL,"427,000,000"
1965,AUG,STATE,40,5,TOTAL,"110,000,000"
1965,AUG,STATE,41,5,TOTAL,"90,000,000"
1965,AUG,STATE,42,5,TOTAL,"573,000,000"
1965,AUG,STATE,44,5,TOTAL,"8,500,000"
1965,AUG,STATE,45,5,TOTAL,"43,000,000"
1965,AUG,STATE,46,5,TOTAL,"122,000,000"
1965,AUG,STATE,47,5,TOTAL,"211,000,000"
1965,AUG,STATE,48,5,TOTAL,"239,000,000"
1965,AUG,STATE,49,5,TOTAL,"63,000,000"
1965,AUG,STATE,50,5,TOTAL,"162,000,000"
1965,AUG,STATE,51,5,TOTAL,"169,000,000"
1965,AUG,STATE,53,5,TOTAL,"172,000,000"
1965,AUG,STATE,54,5,TOTAL,"42,000,000"
1965,AUG,STATE,55,5,TOTAL,"1,411,000,000"
1965,AUG,STATE,56,5,TOTAL,"14,700,000"
1965,DEC,STATE,1,5,TOTAL,"75,000,000"
1965,DEC,STATE,2,5,TOTAL,"1,490,000"
1965,DEC,STATE,4,5,TOTAL,"44,000,000"
1965,DEC,STATE,5,5,TOTAL,"51,000,000"
1965,DEC,STATE,6,5,TOTAL,"664,000,000"
1965,DEC,STATE,8,5,TOTAL,"65,000,000"
1965,DEC,STATE,9,5,TOTAL,"59,000,000"
1965,DEC,STATE,10,5,TOTAL,"12,400,000"
1965,DEC,STATE,12,5,TOTAL,"123,000,000"
1965,DEC,STATE,13,5,TOTAL,"84,000,000"
1965,DEC,STATE,15,5,TOTAL,"13,200,000"
1965,DEC,STATE,16,5,TOTAL,"107,000,000"
1965,DEC,STATE,17,5,TOTAL,"284,000,000"
1965,DEC,STATE,18,5,TOTAL,"226,000,000"
1965,DEC,STATE,19,5,TOTAL,"434,000,000"
1965,DEC,STATE,20,5,TOTAL,"139,000,000"
1965,DEC,STATE,21,5,TOTAL,"176,000,000"
1965,DEC,STATE,22,5,TOTAL,"90,000,000"
1965,DEC,STATE,23,5,TOTAL,"51,000,000"
1965,DEC,STATE,24,5,TOTAL,"130,000,000"
1965,DEC,STATE,25,5,TOTAL,"64,000,000"
1965,DEC,STATE,26,5,TOTAL,"431,000,000"
1965,DEC,STATE,27,5,TOTAL,"820,000,000"
1965,DEC,STATE,28,5,TOTAL,"91,000,000"
1965,DEC,STATE,29,5,TOTAL,"205,000,000"
1965,DEC,STATE,30,5,TOTAL,"26,000,000"
1965,DEC,STATE,31,5,TOTAL,"133,000,000"
1965,DEC,STATE,32,5,TOTAL,"10,700,000"
1965,DEC,STATE,33,5,TOTAL,"31,000,000"
1965,DEC,STATE,34,5,TOTAL,"84,000,000"
1965,DEC,STATE,35,5,TOTAL,"24,000,000"
1965,DEC,STATE,36,5,TOTAL,"879,000,000"
1965,DEC,STATE,37,5,TOTAL,"123,000,000"
1965,DEC,STATE,38,5,TOTAL,"92,000,000"
1965,DEC,STATE,39,5,TOTAL,"410,000,000"
1965,DEC,STATE,40,5,TOTAL,"105,000,000"
1965,DEC,STATE,41,5,TOTAL,"71,000,000"
1965,DEC,STATE,42,5,TOTAL,"574,000,000"
1965,DEC,STATE,44,5,TOTAL,"8,200,000"
1965,DEC,STATE,45,5,TOTAL,"45,000,000"
1965,DEC,STATE,46,5,TOTAL,"118,000,000"
1965,DEC,STATE,47,5,TOTAL,"150,000,000"
1965,DEC,STATE,48,5,TOTAL,"241,000,000"
1965,DEC,STATE,49,5,TOTAL,"58,000,000"
1965,DEC,STATE,50,5,TOTAL,"160,000,000"
1965,DEC,STATE,51,5,TOTAL,"137,000,000"
1965,DEC,STATE,53,5,TOTAL,"145,000,000"
1965,DEC,STATE,54,5,TOTAL,"39,000,000"
1965,DEC,STATE,55,5,TOTAL,"1,384,000,000"
1965,DEC,STATE,56,5,TOTAL,"13,500,000"
1965,FEB,STATE,1,5,TOTAL,"65,000,000"
1965,FEB,STATE,2,5,TOTAL,"1,610,000"
1965,FEB,STATE,4,5,TOTAL,"41,000,000"
1965,FEB,STATE,5,5,TOTAL,"47,000,000"
1965,FEB,STATE,6,5,TOTAL,"635,000,000"
1965,FEB,STATE,8,5,TOTAL,"64,000,000"
1965,FEB,STATE,9,5,TOTAL,"57,000,000"
1965,FEB,STATE,10,5,TOTAL,"11,900,000"
1965,FEB,STATE,12,5,TOTAL,"110,000,000"
1965,FEB,STATE,13,5,TOTAL,"77,000,000"
1965,FEB,STATE,15,5,TOTAL,"11,100,000"
1965,FEB,STATE,16,5,TOTAL,"112,000,000"
1965,FEB,STATE,17,5,TOTAL,"304,000,000"
1965,FEB,STATE,18,5,TOTAL,"233,000,000"
1965,FEB,STATE,19,5,TOTAL,"497,000,000"
1965,FEB,STATE,20,5,TOTAL,"136,000,000"
1965,FEB,STATE,21,5,TOTAL,"166,000,000"
1965,FEB,STATE,22,5,TOTAL,"76,000,000"
1965,FEB,STATE,23,5,TOTAL,"49,000,000"
1965,FEB,STATE,24,5,TOTAL,"122,000,000"
1965,FEB,STATE,25,5,TOTAL,"63,000,000"
1965,FEB,STATE,26,5,TOTAL,"429,000,000"
1965,FEB,STATE,27,5,TOTAL,"1,021,000,000"
1965,FEB,STATE,28,5,TOTAL,"78,000,000"
1965,FEB,STATE,29,5,TOTAL,"224,000,000"
1965,FEB,STATE,30,5,TOTAL,"29,000,000"
1965,FEB,STATE,31,5,TOTAL,"139,000,000"
1965,FEB,STATE,32,5,TOTAL,"9,900,000"
1965,FEB,STATE,33,5,TOTAL,"31,000,000"
1965,FEB,STATE,34,5,TOTAL,"84,000,000"
1965,FEB,STATE,35,5,TOTAL,"22,000,000"
1965,FEB,STATE,36,5,TOTAL,"878,000,000"
1965,FEB,STATE,37,5,TOTAL,"110,000,000"
1965,FEB,STATE,38,5,TOTAL,"116,000,000"
1965,FEB,STATE,39,5,TOTAL,"395,000,000"
1965,FEB,STATE,40,5,TOTAL,"97,000,000"
1965,FEB,STATE,41,5,TOTAL,"63,000,000"
1965,FEB,STATE,42,5,TOTAL,"554,000,000"
1965,FEB,STATE,44,5,TOTAL,"8,000,000"
1965,FEB,STATE,45,5,TOTAL,"40,000,000"
1965,FEB,STATE,46,5,TOTAL,"131,000,000"
1965,FEB,STATE,47,5,TOTAL,"138,000,000"
1965,FEB,STATE,48,5,TOTAL,"229,000,000"
1965,FEB,STATE,49,5,TOTAL,"54,000,000"
1965,FEB,STATE,50,5,TOTAL,"154,000,000"
1965,FEB,STATE,51,5,TOTAL,"128,000,000"
1965,FEB,STATE,53,5,TOTAL,"135,000,000"
1965,FEB,STATE,54,5,TOTAL,"37,000,000"
1965,FEB,STATE,55,5,TOTAL,"1,569,000,000"
1965,FEB,STATE,56,5,TOTAL,"13,500,000"
1965,JAN,STATE,1,5,TOTAL,"72,000,000"
1965,JAN,STATE,2,5,TOTAL,"1,860,000"
1965,JAN,STATE,4,5,TOTAL,"44,000,000"
1965,JAN,STATE,5,5,TOTAL,"51,000,000"
1965,JAN,STATE,6,5,TOTAL,"679,000,000"
1965,JAN,STATE,8,5,TOTAL,"69,000,000"
1965,JAN,STATE,9,5,TOTAL,"61,000,000"
1965,JAN,STATE,10,5,TOTAL,"12,500,000"
1965,JAN,STATE,12,5,TOTAL,"119,000,000"
1965,JAN,STATE,13,5,TOTAL,"82,000,000"
1965,JAN,STATE,15,5,TOTAL,"11,600,000"
1965,JAN,STATE,16,5,TOTAL,"115,000,000"
1965,JAN,STATE,17,5,TOTAL,"319,000,000"
1965,JAN,STATE,18,5,TOTAL,"246,000,000"
1965,JAN,STATE,19,5,TOTAL,"526,000,000"
1965,JAN,STATE,20,5,TOTAL,"147,000,000"
1965,JAN,STATE,21,5,TOTAL,"171,000,000"
1965,JAN,STATE,22,5,TOTAL,"87,000,000"
1965,JAN,STATE,23,5,TOTAL,"52,000,000"
1965,JAN,STATE,24,5,TOTAL,"132,000,000"
1965,JAN,STATE,25,5,TOTAL,"68,000,000"
1965,JAN,STATE,26,5,TOTAL,"475,000,000"
1965,JAN,STATE,27,5,TOTAL,"1,080,000,000"
1965,JAN,STATE,28,5,TOTAL,"88,000,000"
1965,JAN,STATE,29,5,TOTAL,"224,000,000"
1965,JAN,STATE,30,5,TOTAL,"29,000,000"
1965,JAN,STATE,31,5,TOTAL,"148,000,000"
1965,JAN,STATE,32,5,TOTAL,"10,800,000"
1965,JAN,STATE,33,5,TOTAL,"33,000,000"
1965,JAN,STATE,34,5,TOTAL,"90,000,000"
1965,JAN,STATE,35,5,TOTAL,"24,000,000"
1965,JAN,STATE,36,5,TOTAL,"951,000,000"
1965,JAN,STATE,37,5,TOTAL,"119,000,000"
1965,JAN,STATE,38,5,TOTAL,"118,000,000"
1965,JAN,STATE,39,5,TOTAL,"432,000,000"
1965,JAN,STATE,40,5,TOTAL,"103,000,000"
1965,JAN,STATE,41,5,TOTAL,"67,000,000"
1965,JAN,STATE,42,5,TOTAL,"601,000,000"
1965,JAN,STATE,44,5,TOTAL,"8,700,000"
1965,JAN,STATE,45,5,TOTAL,"44,000,000"
1965,JAN,STATE,46,5,TOTAL,"138,000,000"
1965,JAN,STATE,47,5,TOTAL,"149,000,000"
1965,JAN,STATE,48,5,TOTAL,"252,000,000"
1965,JAN,STATE,49,5,TOTAL,"59,000,000"
1965,JAN,STATE,50,5,TOTAL,"168,000,000"
1965,JAN,STATE,51,5,TOTAL,"143,000,000"
1965,JAN,STATE,53,5,TOTAL,"148,000,000"
1965,JAN,STATE,54,5,TOTAL,"41,000,000"
1965,JAN,STATE,55,5,TOTAL,"1,670,000,000"
1965,JAN,STATE,56,5,TOTAL,"14,500,000"
1965,JUL,STATE,1,5,TOTAL,"66,000,000"
1965,JUL,STATE,2,5,TOTAL,"1,870,000"
1965,JUL,STATE,4,5,TOTAL,"42,000,000"
1965,JUL,STATE,5,5,TOTAL,"69,000,000"
1965,JUL,STATE,6,5,TOTAL,"755,000,000"
1965,JUL,STATE,8,5,TOTAL,"73,000,000"
1965,JUL,STATE,9,5,TOTAL,"57,000,000"
1965,JUL,STATE,10,5,TOTAL,"12,700,000"
1965,JUL,STATE,12,5,TOTAL,"112,000,000"
1965,JUL,STATE,13,5,TOTAL,"83,000,000"
1965,JUL,STATE,15,5,TOTAL,"12,600,000"
1965,JUL,STATE,16,5,TOTAL,"139,000,000"
1965,JUL,STATE,17,5,TOTAL,"347,000,000"
1965,JUL,STATE,18,5,TOTAL,"250,000,000"
1965,JUL,STATE,19,5,TOTAL,"524,000,000"
1965,JUL,STATE,20,5,TOTAL,"149,000,000"
1965,JUL,STATE,21,5,TOTAL,"258,000,000"
1965,JUL,STATE,22,5,TOTAL,"79,000,000"
1965,JUL,STATE,23,5,TOTAL,"60,000,000"
1965,JUL,STATE,24,5,TOTAL,"129,000,000"
1965,JUL,STATE,25,5,TOTAL,"63,000,000"
1965,JUL,STATE,26,5,TOTAL,"458,000,000"
1965,JUL,STATE,27,5,TOTAL,"855,000,000"
1965,JUL,STATE,28,5,TOTAL,"104,000,000"
1965,JUL,STATE,29,5,TOTAL,"336,000,000"
1965,JUL,STATE,30,5,TOTAL,"37,000,000"
1965,JUL,STATE,31,5,TOTAL,"170,000,000"
1965,JUL,STATE,32,5,TOTAL,"11,900,000"
1965,JUL,STATE,33,5,TOTAL,"34,000,000"
1965,JUL,STATE,34,5,TOTAL,"82,000,000"
1965,JUL,STATE,35,5,TOTAL,"25,000,000"
1965,JUL,STATE,36,5,TOTAL,"878,000,000"
1965,JUL,STATE,37,5,TOTAL,"130,000,000"
1965,JUL,STATE,38,5,TOTAL,"155,000,000"
1965,JUL,STATE,39,5,TOTAL,"443,000,000"
1965,JUL,STATE,40,5,TOTAL,"116,000,000"
1965,JUL,STATE,41,5,TOTAL,"98,000,000"
1965,JUL,STATE,42,5,TOTAL,"584,000,000"
1965,JUL,STATE,44,5,TOTAL,"8,600,000"
1965,JUL,STATE,45,5,TOTAL,"43,000,000"
1965,JUL,STATE,46,5,TOTAL,"147,000,000"
1965,JUL,STATE,47,5,TOTAL,"217,000,000"
1965,JUL,STATE,48,5,TOTAL,"244,000,000"
1965,JUL,STATE,49,5,TOTAL,"66,000,000"
1965,JUL,STATE,50,5,TOTAL,"173,000,000"
1965,JUL,STATE,51,5,TOTAL,"166,000,000"
1965,JUL,STATE,53,5,TOTAL,"176,000,000"
1965,JUL,STATE,54,5,TOTAL,"44,000,000"
1965,JUL,STATE,55,5,TOTAL,"1,604,000,000"
1965,JUL,STATE,56,5,TOTAL,"16,300,000"
1965,JUN,STATE,1,5,TOTAL,"66,000,000"
1965,JUN,STATE,2,5,TOTAL,"1,780,000"
1965,JUN,STATE,4,5,TOTAL,"43,000,000"
1965,JUN,STATE,5,5,TOTAL,"72,000,000"
1965,JUN,STATE,6,5,TOTAL,"740,000,000"
1965,JUN,STATE,8,5,TOTAL,"74,000,000"
1965,JUN,STATE,9,5,TOTAL,"59,000,000"
1965,JUN,STATE,10,5,TOTAL,"13,000,000"
1965,JUN,STATE,12,5,TOTAL,"111,000,000"
1965,JUN,STATE,13,5,TOTAL,"81,000,000"
1965,JUN,STATE,15,5,TOTAL,"12,600,000"
1965,JUN,STATE,16,5,TOTAL,"144,000,000"
