Year,Period,Geo_Level,State_ANSI,Commodity_ID,Domain,Value
2004,MAY,STATE,55,6,TOTAL,"194,177,000"
2004,NOV,STATE,6,6,TOTAL,"173,951,000"
2004,NOV,STATE,16,6,TOTAL,"65,677,000"
2004,NOV,STATE,17,6,TOTAL,"7,687,000"
2004,NOV,STATE,19,6,TOTAL,"12,875,000"
2004,NOV,STATE,27,6,TOTAL,"49,487,000"
2004,NOV,STATE,29,6,TOTAL,"9,611,000"
2004,NOV,STATE,36,6,TOTAL,"60,600,000"
2004,NOV,STATE,39,6,TOTAL,"14,917,000"
2004,NOV,STATE,,6,TOTAL,"109,473,000"
2004,NOV,STATE,42,6,TOTAL,"33,752,000"
2004,NOV,STATE,46,6,TOTAL,"14,011,000"
2004,NOV,STATE,49,6,TOTAL,"4,719,000"
2004,NOV,STATE,55,6,TOTAL,"197,746,000"
2004,OCT,STATE,6,6,TOTAL,"166,943,000"
2004,OCT,STATE,16,6,TOTAL,"63,815,000"
2004,OCT,STATE,17,6,TOTAL,"7,963,000"
2004,OCT,STATE,19,6,TOTAL,"12,976,000"
2004,OCT,STATE,27,6,TOTAL,"51,069,000"
2004,OCT,STATE,29,6,TOTAL,"10,033,000"
2004,OCT,STATE,36,6,TOTAL,"64,219,000"
2004,OCT,STATE,39,6,TOTAL,"15,952,000"
2004,OCT,STATE,,6,TOTAL,"107,914,000"
2004,OCT,STATE,42,6,TOTAL,"29,319,000"
2004,OCT,STATE,46,6,TOTAL,"13,805,000"
2004,OCT,STATE,49,6,TOTAL,"5,226,000"
2004,OCT,STATE,55,6,TOTAL,"198,963,000"
2004,SEP,STATE,6,6,TOTAL,"160,305,000"
2004,SEP,STATE,16,6,TOTAL,"61,860,000"
2004,SEP,STATE,17,6,TOTAL,"7,281,000"
2004,SEP,STATE,19,6,TOTAL,"12,323,000"
2004,SEP,STATE,27,6,TOTAL,"47,534,000"
2004,SEP,STATE,29,6,TOTAL,"10,352,000"
2004,SEP,STATE,36,6,TOTAL,"56,122,000"
2004,SEP,STATE,39,6,TOTAL,"15,137,000"
2004,SEP,STATE,,6,TOTAL,"104,582,000"
2004,SEP,STATE,42,6,TOTAL,"28,604,000"
2004,SEP,STATE,46,6,TOTAL,"13,062,000"
2004,SEP,STATE,49,6,TOTAL,"5,036,000"
2004,SEP,STATE,55,6,TOTAL,"192,368,000"
2004,YEAR,STATE,6,6,TOTAL,"1,992,820,000"
2004,YEAR,STATE,16,6,TOTAL,"718,245,000"
2004,YEAR,STATE,17,6,TOTAL,"93,609,000"
2004,YEAR,STATE,19,6,TOTAL,"154,757,000"
2004,YEAR,STATE,27,6,TOTAL,"623,968,000"
2004,YEAR,STATE,29,6,TOTAL,"99,645,000"
2004,YEAR,STATE,36,6,TOTAL,"699,465,000"
2004,YEAR,STATE,39,6,TOTAL,"182,377,000"
2004,YEAR,STATE,,6,TOTAL,"1,348,446,000"
2004,YEAR,STATE,42,6,TOTAL,"376,730,000"
2004,YEAR,STATE,46,6,TOTAL,"159,278,000"
2004,YEAR,STATE,49,6,TOTAL,"67,294,000"
2004,YEAR,STATE,55,6,TOTAL,"2,356,516,000"
2003,APR,STATE,6,6,TOTAL,"150,158,000"
2003,APR,STATE,17,6,TOTAL,"8,090,000"
2003,APR,STATE,19,6,TOTAL,"14,944,000"
2003,APR,STATE,25,6,TOTAL,"93,000"
2003,APR,STATE,27,6,TOTAL,"53,490,000"
2003,APR,STATE,29,6,TOTAL,"7,624,000"
2003,APR,STATE,36,6,TOTAL,"58,727,000"
2003,APR,STATE,39,6,TOTAL,"13,193,000"
2003,APR,STATE,,6,TOTAL,"171,718,000"
2003,APR,STATE,42,6,TOTAL,"33,145,000"
2003,APR,STATE,46,6,TOTAL,"12,881,000"
2003,APR,STATE,49,6,TOTAL,"5,870,000"
2003,APR,STATE,55,6,TOTAL,"185,811,000"
2003,AUG,STATE,6,6,TOTAL,"157,449,000"
2003,AUG,STATE,17,6,TOTAL,"7,201,000"
2003,AUG,STATE,19,6,TOTAL,"12,024,000"
2003,AUG,STATE,25,6,TOTAL,"57,000"
2003,AUG,STATE,27,6,TOTAL,"48,345,000"
2003,AUG,STATE,29,6,TOTAL,"8,169,000"
2003,AUG,STATE,36,6,TOTAL,"56,925,000"
2003,AUG,STATE,39,6,TOTAL,"13,047,000"
2003,AUG,STATE,,6,TOTAL,"161,327,000"
2003,AUG,STATE,42,6,TOTAL,"27,261,000"
2003,AUG,STATE,46,6,TOTAL,"11,523,000"
2003,AUG,STATE,49,6,TOTAL,"6,397,000"
2003,AUG,STATE,55,6,TOTAL,"188,001,000"
2003,DEC,STATE,6,6,TOTAL,"163,689,000"
2003,DEC,STATE,17,6,TOTAL,"8,196,000"
2003,DEC,STATE,19,6,TOTAL,"13,399,000"
2003,DEC,STATE,25,6,TOTAL,"89,000"
2003,DEC,STATE,27,6,TOTAL,"53,099,000"
2003,DEC,STATE,29,6,TOTAL,"7,559,000"
2003,DEC,STATE,36,6,TOTAL,"63,046,000"
2003,DEC,STATE,39,6,TOTAL,"14,958,000"
2003,DEC,STATE,,6,TOTAL,"177,668,000"
2003,DEC,STATE,42,6,TOTAL,"34,499,000"
2003,DEC,STATE,46,6,TOTAL,"11,665,000"
2003,DEC,STATE,49,6,TOTAL,"6,352,000"
2003,DEC,STATE,55,6,TOTAL,"200,474,000"
2003,FEB,STATE,6,6,TOTAL,"135,201,000"
2003,FEB,STATE,17,6,TOTAL,"7,425,000"
2003,FEB,STATE,19,6,TOTAL,"14,365,000"
2003,FEB,STATE,25,6,TOTAL,"58,000"
2003,FEB,STATE,27,6,TOTAL,"50,362,000"
2003,FEB,STATE,29,6,TOTAL,"6,623,000"
2003,FEB,STATE,36,6,TOTAL,"52,410,000"
2003,FEB,STATE,39,6,TOTAL,"13,012,000"
2003,FEB,STATE,,6,TOTAL,"152,323,000"
2003,FEB,STATE,42,6,TOTAL,"27,704,000"
2003,FEB,STATE,46,6,TOTAL,"12,141,000"
2003,FEB,STATE,49,6,TOTAL,"5,135,000"
2003,FEB,STATE,55,6,TOTAL,"168,684,000"
2003,JAN,STATE,6,6,TOTAL,"146,668,000"
2003,JAN,STATE,17,6,TOTAL,"8,923,000"
2003,JAN,STATE,19,6,TOTAL,"15,944,000"
2003,JAN,STATE,25,6,TOTAL,"58,000"
2003,JAN,STATE,27,6,TOTAL,"55,348,000"
2003,JAN,STATE,29,6,TOTAL,"5,907,000"
2003,JAN,STATE,36,6,TOTAL,"56,605,000"
2003,JAN,STATE,39,6,TOTAL,"14,638,000"
2003,JAN,STATE,,6,TOTAL,"169,234,000"
2003,JAN,STATE,42,6,TOTAL,"31,915,000"
2003,JAN,STATE,46,6,TOTAL,"13,067,000"
2003,JAN,STATE,49,6,TOTAL,"5,531,000"
2003,JAN,STATE,55,6,TOTAL,"185,761,000"
2003,JUL,STATE,6,6,TOTAL,"158,401,000"
2003,JUL,STATE,17,6,TOTAL,"7,891,000"
2003,JUL,STATE,19,6,TOTAL,"12,274,000"
2003,JUL,STATE,25,6,TOTAL,"64,000"
2003,JUL,STATE,27,6,TOTAL,"50,759,000"
2003,JUL,STATE,29,6,TOTAL,"8,475,000"
2003,JUL,STATE,36,6,TOTAL,"54,711,000"
2003,JUL,STATE,39,6,TOTAL,"14,302,000"
2003,JUL,STATE,,6,TOTAL,"163,314,000"
2003,JUL,STATE,42,6,TOTAL,"31,410,000"
2003,JUL,STATE,46,6,TOTAL,"13,081,000"
2003,JUL,STATE,49,6,TOTAL,"6,408,000"
2003,JUL,STATE,55,6,TOTAL,"193,992,000"
2003,JUN,STATE,6,6,TOTAL,"155,438,000"
2003,JUN,STATE,17,6,TOTAL,"7,493,000"
2003,JUN,STATE,19,6,TOTAL,"12,449,000"
2003,JUN,STATE,25,6,TOTAL,"73,000"
2003,JUN,STATE,27,6,TOTAL,"52,204,000"
2003,JUN,STATE,29,6,TOTAL,"8,238,000"
2003,JUN,STATE,36,6,TOTAL,"53,485,000"
2003,JUN,STATE,39,6,TOTAL,"14,208,000"
2003,JUN,STATE,,6,TOTAL,"160,744,000"
2003,JUN,STATE,42,6,TOTAL,"32,071,000"
2003,JUN,STATE,46,6,TOTAL,"13,136,000"
2003,JUN,STATE,49,6,TOTAL,"6,822,000"
2003,JUN,STATE,55,6,TOTAL,"192,454,000"
2003,MAR,STATE,6,6,TOTAL,"149,805,000"
2003,MAR,STATE,17,6,TOTAL,"8,578,000"
2003,MAR,STATE,19,6,TOTAL,"15,180,000"
2003,MAR,STATE,25,6,TOTAL,"80,000"
2003,MAR,STATE,27,6,TOTAL,"56,886,000"
2003,MAR,STATE,29,6,TOTAL,"8,339,000"
2003,MAR,STATE,36,6,TOTAL,"61,398,000"
2003,MAR,STATE,39,6,TOTAL,"14,133,000"
2003,MAR,STATE,,6,TOTAL,"173,195,000"
2003,MAR,STATE,42,6,TOTAL,"31,648,000"
2003,MAR,STATE,46,6,TOTAL,"13,294,000"
2003,MAR,STATE,49,6,TOTAL,"5,659,000"
2003,MAR,STATE,55,6,TOTAL,"189,235,000"
2003,MAY,STATE,6,6,TOTAL,"156,114,000"
2003,MAY,STATE,17,6,TOTAL,"7,811,000"
2003,MAY,STATE,19,6,TOTAL,"15,316,000"
2003,MAY,STATE,25,6,TOTAL,"67,000"
2003,MAY,STATE,27,6,TOTAL,"55,242,000"
2003,MAY,STATE,29,6,TOTAL,"7,765,000"
2003,MAY,STATE,36,6,TOTAL,"57,683,000"
2003,MAY,STATE,39,6,TOTAL,"14,360,000"
2003,MAY,STATE,,6,TOTAL,"172,573,000"
2003,MAY,STATE,42,6,TOTAL,"30,855,000"
2003,MAY,STATE,46,6,TOTAL,"14,095,000"
2003,MAY,STATE,49,6,TOTAL,"6,487,000"
2003,MAY,STATE,55,6,TOTAL,"193,957,000"
2003,NOV,STATE,6,6,TOTAL,"151,091,000"
2003,NOV,STATE,17,6,TOTAL,"7,632,000"
2003,NOV,STATE,19,6,TOTAL,"11,752,000"
2003,NOV,STATE,25,6,TOTAL,"76,000"
2003,NOV,STATE,27,6,TOTAL,"46,716,000"
2003,NOV,STATE,29,6,TOTAL,"10,274,000"
2003,NOV,STATE,36,6,TOTAL,"63,291,000"
2003,NOV,STATE,39,6,TOTAL,"13,266,000"
2003,NOV,STATE,,6,TOTAL,"172,937,000"
2003,NOV,STATE,42,6,TOTAL,"29,694,000"
2003,NOV,STATE,46,6,TOTAL,"12,239,000"
2003,NOV,STATE,49,6,TOTAL,"6,523,000"
2003,NOV,STATE,55,6,TOTAL,"184,825,000"
2003,OCT,STATE,6,6,TOTAL,"155,113,000"
2003,OCT,STATE,17,6,TOTAL,"8,382,000"
2003,OCT,STATE,19,6,TOTAL,"12,888,000"
2003,OCT,STATE,25,6,TOTAL,"75,000"
2003,OCT,STATE,27,6,TOTAL,"47,288,000"
2003,OCT,STATE,29,6,TOTAL,"8,919,000"
2003,OCT,STATE,36,6,TOTAL,"66,010,000"
2003,OCT,STATE,39,6,TOTAL,"14,936,000"
2003,OCT,STATE,,6,TOTAL,"170,848,000"
2003,OCT,STATE,42,6,TOTAL,"30,309,000"
2003,OCT,STATE,46,6,TOTAL,"12,918,000"
2003,OCT,STATE,49,6,TOTAL,"6,609,000"
2003,OCT,STATE,55,6,TOTAL,"201,438,000"
2003,SEP,STATE,6,6,TOTAL,"151,800,000"
2003,SEP,STATE,17,6,TOTAL,"7,925,000"
2003,SEP,STATE,19,6,TOTAL,"12,177,000"
2003,SEP,STATE,25,6,TOTAL,"70,000"
2003,SEP,STATE,27,6,TOTAL,"47,114,000"
2003,SEP,STATE,29,6,TOTAL,"9,508,000"
2003,SEP,STATE,36,6,TOTAL,"62,393,000"
2003,SEP,STATE,39,6,TOTAL,"12,782,000"
2003,SEP,STATE,,6,TOTAL,"162,381,000"
2003,SEP,STATE,42,6,TOTAL,"28,434,000"
2003,SEP,STATE,46,6,TOTAL,"11,595,000"
2003,SEP,STATE,49,6,TOTAL,"6,262,000"
2003,SEP,STATE,55,6,TOTAL,"191,896,000"
2003,YEAR,STATE,6,6,TOTAL,"1,830,927,000"
2003,YEAR,STATE,17,6,TOTAL,"95,547,000"
2003,YEAR,STATE,19,6,TOTAL,"162,712,000"
2003,YEAR,STATE,25,6,TOTAL,"860,000"
2003,YEAR,STATE,27,6,TOTAL,"616,853,000"
2003,YEAR,STATE,29,6,TOTAL,"97,400,000"
2003,YEAR,STATE,36,6,TOTAL,"706,684,000"
2003,YEAR,STATE,39,6,TOTAL,"166,835,000"
2003,YEAR,STATE,,6,TOTAL,"2,008,262,000"
2003,YEAR,STATE,42,6,TOTAL,"368,945,000"
2003,YEAR,STATE,46,6,TOTAL,"151,635,000"
2003,YEAR,STATE,49,6,TOTAL,"74,055,000"
2003,YEAR,STATE,55,6,TOTAL,"2,276,528,000"
2002,APR,STATE,6,6,TOTAL,"142,220,000"
2002,APR,STATE,16,6,TOTAL,"49,326,000"
2002,APR,STATE,17,6,TOTAL,"7,542,000"
2002,APR,STATE,19,6,TOTAL,"22,882,000"
2002,APR,STATE,25,6,TOTAL,"60,000"
2002,APR,STATE,27,6,TOTAL,"53,631,000"
2002,APR,STATE,29,6,TOTAL,"6,942,000"
2002,APR,STATE,36,6,TOTAL,"57,851,000"
2002,APR,STATE,39,6,TOTAL,"13,695,000"
2002,APR,STATE,,6,TOTAL,"106,498,000"
2002,APR,STATE,42,6,TOTAL,"33,757,000"
2002,APR,STATE,46,6,TOTAL,"12,642,000"
2002,APR,STATE,49,6,TOTAL,"6,180,000"
2002,APR,STATE,53,6,TOTAL,"12,666,000"
2002,APR,STATE,55,6,TOTAL,"188,237,000"
2002,AUG,STATE,6,6,TOTAL,"146,759,000"
2002,AUG,STATE,16,6,TOTAL,"58,523,000"
2002,AUG,STATE,17,6,TOTAL,"7,500,000"
2002,AUG,STATE,19,6,TOTAL,"21,583,000"
2002,AUG,STATE,25,6,TOTAL,"61,000"
2002,AUG,STATE,27,6,TOTAL,"45,518,000"
2002,AUG,STATE,29,6,TOTAL,"8,579,000"
2002,AUG,STATE,36,6,TOTAL,"57,318,000"
2002,AUG,STATE,39,6,TOTAL,"12,075,000"
2002,AUG,STATE,,6,TOTAL,"101,368,000"
2002,AUG,STATE,42,6,TOTAL,"28,489,000"
2002,AUG,STATE,46,6,TOTAL,"13,784,000"
2002,AUG,STATE,49,6,TOTAL,"6,271,000"
2002,AUG,STATE,53,6,TOTAL,"12,595,000"
2002,AUG,STATE,55,6,TOTAL,"189,041,000"
2002,DEC,STATE,6,6,TOTAL,"148,516,000"
2002,DEC,STATE,16,6,TOTAL,"51,370,000"
2002,DEC,STATE,17,6,TOTAL,"8,299,000"
2002,DEC,STATE,19,6,TOTAL,"17,874,000"
2002,DEC,STATE,25,6,TOTAL,"83,000"
2002,DEC,STATE,27,6,TOTAL,"53,182,000"
2002,DEC,STATE,29,6,TOTAL,"7,603,000"
2002,DEC,STATE,36,6,TOTAL,"63,491,000"
2002,DEC,STATE,39,6,TOTAL,"14,429,000"
2002,DEC,STATE,,6,TOTAL,"117,633,000"
2002,DEC,STATE,42,6,TOTAL,"33,180,000"
2002,DEC,STATE,46,6,TOTAL,"13,419,000"
2002,DEC,STATE,49,6,TOTAL,"6,241,000"
2002,DEC,STATE,53,6,TOTAL,"13,321,000"
2002,DEC,STATE,55,6,TOTAL,"190,231,000"
2002,FEB,STATE,6,6,TOTAL,"131,632,000"
2002,FEB,STATE,16,6,TOTAL,"48,370,000"
2002,FEB,STATE,17,6,TOTAL,"7,284,000"
2002,FEB,STATE,19,6,TOTAL,"24,588,000"
2002,FEB,STATE,25,6,TOTAL,"55,000"
2002,FEB,STATE,27,6,TOTAL,"48,858,000"
2002,FEB,STATE,29,6,TOTAL,"7,487,000"
2002,FEB,STATE,36,6,TOTAL,"55,558,000"
2002,FEB,STATE,39,6,TOTAL,"12,634,000"
2002,FEB,STATE,,6,TOTAL,"99,253,000"
2002,FEB,STATE,42,6,TOTAL,"33,166,000"
2002,FEB,STATE,46,6,TOTAL,"12,162,000"
2002,FEB,STATE,49,6,TOTAL,"4,697,000"
2002,FEB,STATE,53,6,TOTAL,"11,780,000"
2002,FEB,STATE,55,6,TOTAL,"169,884,000"
2002,JAN,STATE,6,6,TOTAL,"144,620,000"
2002,JAN,STATE,16,6,TOTAL,"48,123,000"
2002,JAN,STATE,17,6,TOTAL,"8,546,000"
2002,JAN,STATE,19,6,TOTAL,"22,811,000"
2002,JAN,STATE,25,6,TOTAL,"62,000"
2002,JAN,STATE,27,6,TOTAL,"53,736,000"
2002,JAN,STATE,29,6,TOTAL,"7,624,000"
2002,JAN,STATE,36,6,TOTAL,"59,244,000"
2002,JAN,STATE,39,6,TOTAL,"13,982,000"
2002,JAN,STATE,,6,TOTAL,"109,386,000"
2002,JAN,STATE,42,6,TOTAL,"30,857,000"
2002,JAN,STATE,46,6,TOTAL,"13,316,000"
2002,JAN,STATE,49,6,TOTAL,"4,847,000"
2002,JAN,STATE,53,6,TOTAL,"12,538,000"
2002,JAN,STATE,55,6,TOTAL,"184,247,000"
2002,JUL,STATE,6,6,TOTAL,"142,911,000"
2002,JUL,STATE,16,6,TOTAL,"49,814,000"
2002,JUL,STATE,17,6,TOTAL,"7,850,000"
2002,JUL,STATE,19,6,TOTAL,"19,729,000"
2002,JUL,STATE,25,6,TOTAL,"115,000"
2002,JUL,STATE,27,6,TOTAL,"45,733,000"
2002,JUL,STATE,29,6,TOTAL,"8,576,000"
2002,JUL,STATE,36,6,TOTAL,"55,464,000"
2002,JUL,STATE,39,6,TOTAL,"12,153,000"
2002,JUL,STATE,,6,TOTAL,"102,758,000"
2002,JUL,STATE,42,6,TOTAL,"27,717,000"
2002,JUL,STATE,46,6,TOTAL,"12,463,000"
2002,JUL,STATE,49,6,TOTAL,"6,063,000"
2002,JUL,STATE,53,6,TOTAL,"12,684,000"
2002,JUL,STATE,55,6,TOTAL,"181,118,000"
2002,JUN,STATE,6,6,TOTAL,"140,988,000"
2002,JUN,STATE,16,6,TOTAL,"51,043,000"
2002,JUN,STATE,17,6,TOTAL,"7,517,000"
2002,JUN,STATE,19,6,TOTAL,"21,136,000"
2002,JUN,STATE,25,6,TOTAL,"60,000"
2002,JUN,STATE,27,6,TOTAL,"51,387,000"
2002,JUN,STATE,29,6,TOTAL,"7,811,000"
2002,JUN,STATE,36,6,TOTAL,"57,422,000"
2002,JUN,STATE,39,6,TOTAL,"12,287,000"
2002,JUN,STATE,,6,TOTAL,"106,157,000"
2002,JUN,STATE,42,6,TOTAL,"31,316,000"
2002,JUN,STATE,46,6,TOTAL,"12,401,000"
2002,JUN,STATE,49,6,TOTAL,"6,207,000"
2002,JUN,STATE,53,6,TOTAL,"12,824,000"
2002,JUN,STATE,55,6,TOTAL,"183,127,000"
2002,MAR,STATE,6,6,TOTAL,"143,963,000"
2002,MAR,STATE,16,6,TOTAL,"50,991,000"
2002,MAR,STATE,17,6,TOTAL,"7,751,000"
2002,MAR,STATE,19,6,TOTAL,"24,175,000"
2002,MAR,STATE,25,6,TOTAL,"75,000"
2002,MAR,STATE,27,6,TOTAL,"54,175,000"
2002,MAR,STATE,29,6,TOTAL,"8,077,000"
2002,MAR,STATE,36,6,TOTAL,"64,112,000"
2002,MAR,STATE,39,6,TOTAL,"13,533,000"
2002,MAR,STATE,,6,TOTAL,"112,657,000"
2002,MAR,STATE,42,6,TOTAL,"31,725,000"
2002,MAR,STATE,46,6,TOTAL,"13,307,000"
2002,MAR,STATE,49,6,TOTAL,"5,118,000"
2002,MAR,STATE,53,6,TOTAL,"13,240,000"
2002,MAR,STATE,55,6,TOTAL,"194,643,000"
2002,MAY,STATE,6,6,TOTAL,"147,551,000"
2002,MAY,STATE,16,6,TOTAL,"52,456,000"
2002,MAY,STATE,17,6,TOTAL,"7,736,000"
2002,MAY,STATE,19,6,TOTAL,"26,434,000"
2002,MAY,STATE,25,6,TOTAL,"71,000"
2002,MAY,STATE,27,6,TOTAL,"54,547,000"
2002,MAY,STATE,29,6,TOTAL,"8,684,000"
2002,MAY,STATE,36,6,TOTAL,"59,069,000"
2002,MAY,STATE,39,6,TOTAL,"13,100,000"
2002,MAY,STATE,,6,TOTAL,"117,298,000"
2002,MAY,STATE,42,6,TOTAL,"35,378,000"
2002,MAY,STATE,46,6,TOTAL,"13,283,000"
2002,MAY,STATE,49,6,TOTAL,"6,527,000"
2002,MAY,STATE,53,6,TOTAL,"13,029,000"
2002,MAY,STATE,55,6,TOTAL,"190,902,000"
2002,NOV,STATE,6,6,TOTAL,"145,735,000"
2002,NOV,STATE,16,6,TOTAL,"54,825,000"
2002,NOV,STATE,17,6,TOTAL,"8,156,000"
2002,NOV,STATE,19,6,TOTAL,"22,067,000"
2002,NOV,STATE,25,6,TOTAL,"67,000"
2002,NOV,STATE,27,6,TOTAL,"47,549,000"
2002,NOV,STATE,29,6,TOTAL,"9,142,000"
2002,NOV,STATE,36,6,TOTAL,"67,566,000"
2002,NOV,STATE,39,6,TOTAL,"13,760,000"
2002,NOV,STATE,,6,TOTAL,"106,589,000"
2002,NOV,STATE,42,6,TOTAL,"29,973,000"
2002,NOV,STATE,46,6,TOTAL,"13,016,000"
2002,NOV,STATE,49,6,TOTAL,"4,598,000"
2002,NOV,STATE,53,6,TOTAL,"13,102,000"
2002,NOV,STATE,55,6,TOTAL,"184,846,000"
2002,OCT,STATE,6,6,TOTAL,"144,638,000"
2002,OCT,STATE,16,6,TOTAL,"53,195,000"
2002,OCT,STATE,17,6,TOTAL,"8,708,000"
2002,OCT,STATE,19,6,TOTAL,"20,419,000"
2002,OCT,STATE,25,6,TOTAL,"68,000"
2002,OCT,STATE,27,6,TOTAL,"46,314,000"
2002,OCT,STATE,29,6,TOTAL,"9,079,000"
2002,OCT,STATE,36,6,TOTAL,"61,527,000"
2002,OCT,STATE,39,6,TOTAL,"14,577,000"
2002,OCT,STATE,,6,TOTAL,"108,245,000"
2002,OCT,STATE,42,6,TOTAL,"30,751,000"
2002,OCT,STATE,46,6,TOTAL,"13,464,000"
2002,OCT,STATE,49,6,TOTAL,"4,566,000"
2002,OCT,STATE,53,6,TOTAL,"13,427,000"
2002,OCT,STATE,55,6,TOTAL,"195,529,000"
2002,SEP,STATE,6,6,TOTAL,"142,678,000"
2002,SEP,STATE,16,6,TOTAL,"51,907,000"
2002,SEP,STATE,17,6,TOTAL,"8,166,000"
2002,SEP,STATE,19,6,TOTAL,"19,307,000"
2002,SEP,STATE,25,6,TOTAL,"64,000"
2002,SEP,STATE,27,6,TOTAL,"42,624,000"
2002,SEP,STATE,29,6,TOTAL,"8,917,000"
2002,SEP,STATE,36,6,TOTAL,"58,204,000"
2002,SEP,STATE,39,6,TOTAL,"13,302,000"
2002,SEP,STATE,,6,TOTAL,"99,203,000"
2002,SEP,STATE,42,6,TOTAL,"27,742,000"
2002,SEP,STATE,46,6,TOTAL,"12,407,000"
2002,SEP,STATE,49,6,TOTAL,"4,981,000"
2002,SEP,STATE,53,6,TOTAL,"12,695,000"
2002,SEP,STATE,55,6,TOTAL,"185,322,000"
2002,YEAR,STATE,6,6,TOTAL,"1,722,211,000"
2002,YEAR,STATE,16,6,TOTAL,"619,943,000"
2002,YEAR,STATE,17,6,TOTAL,"95,055,000"
2002,YEAR,STATE,19,6,TOTAL,"263,005,000"
2002,YEAR,STATE,25,6,TOTAL,"841,000"
2002,YEAR,STATE,27,6,TOTAL,"597,254,000"
2002,YEAR,STATE,29,6,TOTAL,"98,521,000"
2002,YEAR,STATE,36,6,TOTAL,"716,826,000"
2002,YEAR,STATE,39,6,TOTAL,"159,527,000"
2002,YEAR,STATE,,6,TOTAL,"1,287,045,000"
2002,YEAR,STATE,42,6,TOTAL,"374,051,000"
2002,YEAR,STATE,46,6,TOTAL,"155,664,000"
2002,YEAR,STATE,49,6,TOTAL,"66,296,000"
2002,YEAR,STATE,53,6,TOTAL,"153,901,000"
2002,YEAR,STATE,55,6,TOTAL,"2,237,127,000"
2001,APR,STATE,6,6,TOTAL,"137,838,000"
2001,APR,STATE,16,6,TOTAL,"47,443,000"
2001,APR,STATE,17,6,TOTAL,"8,361,000"
2001,APR,STATE,19,6,TOTAL,"23,434,000"
2001,APR,STATE,25,6,TOTAL,"87,000"
2001,APR,STATE,27,6,TOTAL,"50,085,000"
2001,APR,STATE,29,6,TOTAL,"7,550,000"
2001,APR,STATE,36,6,TOTAL,"57,027,000"
2001,APR,STATE,39,6,TOTAL,"12,021,000"
2001,APR,STATE,,6,TOTAL,"104,469,000"
2001,APR,STATE,42,6,TOTAL,"30,143,000"
2001,APR,STATE,46,6,TOTAL,"12,022,000"
2001,APR,STATE,49,6,TOTAL,"5,875,000"
2001,APR,STATE,53,6,TOTAL,"12,411,000"
2001,APR,STATE,55,6,TOTAL,"176,080,000"
2001,AUG,STATE,6,6,TOTAL,"137,973,000"
2001,AUG,STATE,16,6,TOTAL,"47,957,000"
2001,AUG,STATE,17,6,TOTAL,"8,627,000"
2001,AUG,STATE,19,6,TOTAL,"20,965,000"
2001,AUG,STATE,25,6,TOTAL,"73,000"
2001,AUG,STATE,27,6,TOTAL,"43,331,000"
2001,AUG,STATE,29,6,TOTAL,"8,272,000"
2001,AUG,STATE,36,6,TOTAL,"58,916,000"
2001,AUG,STATE,39,6,TOTAL,"11,334,000"
2001,AUG,STATE,,6,TOTAL,"99,967,000"
2001,AUG,STATE,42,6,TOTAL,"27,013,000"
2001,AUG,STATE,46,6,TOTAL,"12,256,000"
2001,AUG,STATE,49,6,TOTAL,"5,149,000"
2001,AUG,STATE,53,6,TOTAL,"12,910,000"
2001,AUG,STATE,55,6,TOTAL,"176,566,000"
2001,DEC,STATE,6,6,TOTAL,"142,838,000"
2001,DEC,STATE,16,6,TOTAL,"51,273,000"
2001,DEC,STATE,17,6,TOTAL,"8,363,000"
2001,DEC,STATE,19,6,TOTAL,"20,758,000"
2001,DEC,STATE,25,6,TOTAL,"91,000"
2001,DEC,STATE,27,6,TOTAL,"52,879,000"
2001,DEC,STATE,29,6,TOTAL,"7,879,000"
2001,DEC,STATE,36,6,TOTAL,"57,821,000"
2001,DEC,STATE,39,6,TOTAL,"13,345,000"
2001,DEC,STATE,,6,TOTAL,"113,617,000"
2001,DEC,STATE,42,6,TOTAL,"33,900,000"
2001,DEC,STATE,46,6,TOTAL,"12,737,000"
2001,DEC,STATE,49,6,TOTAL,"4,470,000"
2001,DEC,STATE,53,6,TOTAL,"13,019,000"
2001,DEC,STATE,55,6,TOTAL,"181,165,000"
2001,FEB,STATE,6,6,TOTAL,"124,141,000"
2001,FEB,STATE,16,6,TOTAL,"42,734,000"
2001,FEB,STATE,17,6,TOTAL,"7,570,000"
2001,FEB,STATE,19,6,TOTAL,"21,421,000"
2001,FEB,STATE,25,6,TOTAL,"62,000"
2001,FEB,STATE,27,6,TOTAL,"52,098,000"
2001,FEB,STATE,29,6,TOTAL,"5,901,000"
2001,FEB,STATE,36,6,TOTAL,"52,076,000"
2001,FEB,STATE,39,6,TOTAL,"11,689,000"
2001,FEB,STATE,,6,TOTAL,"102,149,000"
2001,FEB,STATE,42,6,TOTAL,"27,022,000"
2001,FEB,STATE,46,6,TOTAL,"10,262,000"
2001,FEB,STATE,49,6,TOTAL,"4,427,000"
2001,FEB,STATE,53,6,TOTAL,"10,908,000"
2001,FEB,STATE,55,6,TOTAL,"163,630,000"
2001,JAN,STATE,6,6,TOTAL,"136,093,000"
2001,JAN,STATE,16,6,TOTAL,"46,400,000"
2001,JAN,STATE,17,6,TOTAL,"8,661,000"
2001,JAN,STATE,19,6,TOTAL,"21,752,000"
2001,JAN,STATE,25,6,TOTAL,"61,000"
2001,JAN,STATE,27,6,TOTAL,"57,635,000"
2001,JAN,STATE,29,6,TOTAL,"7,725,000"
